date,"(1,1)","(1,2)","(1,3)","(1,4)","(1,5)","(2,1)","(2,2)","(2,3)","(2,4)","(2,5)","(3,1)","(3,2)","(3,3)","(3,4)","(3,5)","(4,1)","(4,2)","(4,3)","(4,4)","(4,5)","(5,1)","(5,2)","(5,3)","(5,4)","(5,5)"
193104,-51.98,-59.48,-36.37,-40.2,-39.57,-46.54,-33.87,-28.26,-35.31,-33.83,-31.03,-25.1,-18.33,-28.98,-34.6,-31.02,-31.21,-32.37,-29.24,-25.61,-21.71,-19.91,-18.56,-22.31,-45.77
193105,-57.9,-60.03,-42.77,-45.62,-46.37,-49.54,-38.67,-34,-40.27,-39.83,-39.13,-33.62,-25.91,-36.27,-42.72,-38.58,-38.84,-41.29,-41.58,-38.62,-30.42,-29.25,-28.97,-32.41,-53.38
193106,-53.22,-57.55,-37.76,-38.79,-42.5,-46.58,-36.94,-33.01,-36.8,-35.75,-35.2,-31.23,-23.59,-30.47,-38.35,-35.22,-35.39,-36.59,-34.06,-30.5,-27.14,-26.83,-25.93,-28.28,-46.12
193107,-53.76,-59.17,-37.87,-42.54,-42.58,-47.67,-38.78,-35.65,-39.02,-37.99,-37.84,-34.12,-29.46,-34.11,-42.35,-38.45,-37.09,-40.42,-38.75,-37.75,-31.33,-33.6,-34.44,-37.08,-47.87
193108,-54.52,-58.72,-36.58,-42.3,-41.17,-44.29,-38.05,-33.01,-37.59,-38.75,-34.98,-34.35,-29.16,-34.03,-43.53,-38.94,-38.08,-38.54,-36.29,-33.25,-29.22,-31.7,-33.45,-35.75,-43.75
193109,-62.34,-60.62,-40.53,-47.02,-46.62,-46.77,-40.41,-38.69,-43.18,-46.67,-34.41,-38.69,-37.2,-41.45,-48.98,-38.33,-38.85,-43.68,-44.4,-43.94,-31.52,-33.66,-41.01,-44.51,-56.85
193110,-59.75,-56.87,-38.96,-39.64,-40.08,-38.65,-34.96,-32.66,-37.8,-38.92,-28.93,-30.03,-31.08,-36.11,-43.77,-30.3,-31.7,-38.15,-38.31,-36.66,-23.14,-24.78,-37.53,-40.5,-51.08
193111,-64.84,-59.43,-39.54,-39.49,-42.83,-41.32,-35.42,-32.83,-39.67,-41.03,-30.43,-33.13,-33.71,-38.96,-48.21,-34.11,-31.9,-40.93,-42.84,-43.42,-26.75,-30.25,-44.37,-47.47,-52.97
193112,-69.18,-62.07,-51.01,-51.27,-53.03,-46.12,-42.91,-40.45,-46.79,-52.01,-38.58,-42.47,-41.07,-45.42,-53.4,-39.97,-38.24,-45.81,-50.23,-52.19,-33.01,-38.49,-51,-55,-60.83
193201,-70.72,-65.4,-48.57,-47.41,-52.27,-45.68,-43.94,-40.07,-43.48,-49.1,-38.76,-42.31,-40.88,-46.83,-52.8,-41.2,-40.83,-45.59,-49.35,-51.97,-35.28,-40.37,-50.48,-52.95,-60.29
193202,-75.33,-65.1,-48.81,-51.89,-54.06,-48.75,-44.31,-44.55,-46.96,-50.74,-41.35,-43.73,-42.43,-48.83,-56.14,-42.14,-40.96,-47.86,-51.88,-53.55,-35.1,-40.51,-52.34,-54.75,-57.93
193203,-77.56,-65.11,-47.79,-52.56,-55.8,-47.66,-47.11,-46.97,-47.08,-52.88,-42.85,-46.77,-44.49,-51.59,-58.1,-44.62,-42.35,-49.54,-53.76,-54.95,-38.51,-42.7,-55.89,-59.06,-55.83
193204,-82.52,-65.75,-55.83,-56.44,-58.63,-51.73,-48.92,-49.6,-50.85,-55.83,-47.25,-50.38,-47.8,-55.19,-63.15,-48.1,-46.06,-53.34,-57.14,-57.48,-44.62,-48.95,-59.97,-63.6,-61.07
193205,-82.46,-69.26,-53.11,-54.91,-55.57,-48.13,-50.24,-51.22,-51.28,-56.32,-50.22,-52.1,-51.76,-57.94,-65.21,-47.81,-46.59,-54.04,-58.26,-60.02,-45.54,-48.97,-64.4,-69.55,-61.31
193206,-79.82,-72.55,-54.72,-56.79,-56.63,-52.25,-52.91,-53.64,-49.07,-55.1,-50.18,-52.36,-50.85,-57.86,-65.53,-48.58,-46.93,-55.98,-56.76,-60.29,-47.74,-50,-64.11,-68.56,-59.44
193207,-66.67,-69.31,-45.18,-47.6,-45.05,-42.91,-46.89,-44.59,-36.23,-41.26,-42.99,-45.25,-41.39,-47.34,-54.98,-41.72,-39.06,-47.49,-43.04,-47.53,-41.6,-41.31,-56.11,-60.3,-34.5
